Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
6691,Li-Ion,0.0,0.0,0.0
6691,CAES,0.0,0.0,0.0
6691,PHS,2151.0462,0.0,4177.0707
6691,H2,0.0,0.0,0.0
6692,Li-Ion,0.0,0.0,0.0
6692,CAES,0.0,0.0,0.0
6692,PHS,25256.003,23444.01,0.0
6692,H2,0.0,0.0,0.0
6693,Li-Ion,0.0,0.0,0.0
6693,CAES,0.0,0.0,0.0
6693,PHS,13895.308,10866.131,0.0
6693,H2,0.0,0.0,0.0
6694,Li-Ion,0.0,0.0,0.0
6694,CAES,0.0,0.0,0.0
6694,PHS,4642.1613,0.0,4105.0987
6694,H2,0.0,0.0,0.0
6695,Li-Ion,0.0,0.0,0.0
6695,CAES,0.0,0.0,0.0
6695,PHS,32367.032,25758.468,3599.1107
6695,H2,0.0,0.0,0.0
6696,Li-Ion,0.0,0.0,0.0
6696,CAES,0.0,0.0,0.0
6696,PHS,54330.684,45669.316,0.0
6696,H2,0.0,0.0,0.0
6697,Li-Ion,0.0,0.0,0.0
6697,CAES,0.0,0.0,0.0
6697,PHS,45775.785,35796.664,0.0
6697,H2,0.0,0.0,0.0
6698,Li-Ion,0.0,0.0,0.0
6698,CAES,0.0,0.0,0.0
6698,PHS,45161.629,34379.065,1059.9577
6698,H2,0.0,0.0,0.0
6699,Li-Ion,0.0,0.0,0.0
6699,CAES,0.0,0.0,0.0
6699,PHS,55590.725,44409.275,0.0
6699,H2,0.0,0.0,0.0
6700,Li-Ion,0.0,0.0,0.0
6700,CAES,0.0,0.0,0.0
6700,PHS,52136.924,40771.074,0.0
6700,H2,0.0,0.0,0.0
6701,Li-Ion,0.0,0.0,0.0
6701,CAES,0.0,0.0,0.0
6701,PHS,40875.645,29767.863,2484.3059
6701,H2,0.0,0.0,0.0
6702,Li-Ion,0.0,0.0,0.0
6702,CAES,0.0,0.0,0.0
6702,PHS,54883.9,45116.1,0.0
6702,H2,0.0,0.0,0.0
6703,Li-Ion,0.0,0.0,0.0
6703,CAES,0.0,0.0,0.0
6703,PHS,7542.5761,233.03774,6406.432
6703,H2,0.0,0.0,0.0
6704,Li-Ion,0.0,0.0,0.0
6704,CAES,0.0,0.0,0.0
6704,PHS,52937.566,47062.434,0.0
6704,H2,0.0,0.0,0.0
6705,Li-Ion,0.0,0.0,0.0
6705,CAES,0.0,0.0,0.0
6705,PHS,20412.074,15962.242,0.0
6705,H2,0.0,0.0,0.0
6706,Li-Ion,0.0,0.0,0.0
6706,CAES,0.0,0.0,0.0
6706,PHS,4530.745,0.0,4006.5724
6706,H2,0.0,0.0,0.0
6707,Li-Ion,0.0,0.0,0.0
6707,CAES,0.0,0.0,0.0
6707,PHS,29993.815,25714.187,1452.0041
6707,H2,0.0,0.0,0.0
6708,Li-Ion,0.0,0.0,0.0
6708,CAES,0.0,0.0,0.0
6708,PHS,3907.1988,0.0,4907.1698
6708,H2,0.0,0.0,0.0
6709,Li-Ion,0.0,0.0,0.0
6709,CAES,0.0,0.0,0.0
6709,PHS,3085.8608,0.0,7636.0201
6709,H2,0.0,0.0,0.0
6710,Li-Ion,0.0,0.0,0.0
6710,CAES,0.0,0.0,0.0
6710,PHS,2013.0981,0.0,9416.2181
6710,H2,0.0,0.0,0.0
6711,Li-Ion,0.0,0.0,0.0
6711,CAES,0.0,0.0,0.0
6711,PHS,454.923,0.0,9818.51
6711,H2,0.0,0.0,0.0
6712,Li-Ion,0.0,0.0,0.0
6712,CAES,0.0,0.0,0.0
6712,PHS,0.0,1092.7536,8582.7934
6712,H2,0.0,0.0,0.0
6713,Li-Ion,0.0,0.0,0.0
6713,CAES,0.0,0.0,0.0
6713,PHS,0.0,2239.9965,6049.7422
6713,H2,0.0,0.0,0.0
6714,Li-Ion,0.0,0.0,0.0
6714,CAES,0.0,0.0,0.0
6714,PHS,0.0,2396.2296,3340.0182
6714,H2,0.0,0.0,0.0
6715,Li-Ion,0.0,0.0,0.0
6715,CAES,0.0,0.0,0.0
6715,PHS,0.0,1431.4821,1721.2579
6715,H2,0.0,0.0,0.0
6716,Li-Ion,0.0,0.0,0.0
6716,CAES,0.0,0.0,0.0
6716,PHS,0.0,1442.4442,90.101334
6716,H2,0.0,0.0,0.0
6717,Li-Ion,0.0,0.0,0.0
6717,CAES,0.0,0.0,0.0
6717,PHS,0.0,79.677298,0.0
6717,H2,0.0,0.0,0.0
6718,Li-Ion,0.0,0.0,0.0
6718,CAES,0.0,0.0,0.0
6718,PHS,2384.817,0.0,2108.9119
6718,H2,0.0,0.0,0.0
6719,Li-Ion,0.0,0.0,0.0
6719,CAES,0.0,0.0,0.0
6719,PHS,32950.84,27632.484,0.0
6719,H2,0.0,0.0,0.0
6720,Li-Ion,0.0,0.0,0.0
6720,CAES,0.0,0.0,0.0
6720,PHS,7469.0061,267.35003,6302.5722
6720,H2,0.0,0.0,0.0
6721,Li-Ion,0.0,0.0,0.0
6721,CAES,0.0,0.0,0.0
6721,PHS,54193.87,45806.13,2427.7621
6721,H2,0.0,0.0,0.0
6722,Li-Ion,0.0,0.0,0.0
6722,CAES,0.0,0.0,0.0
6722,PHS,54911.959,45088.041,0.0
6722,H2,0.0,0.0,0.0
6723,Li-Ion,0.0,0.0,0.0
6723,CAES,0.0,0.0,0.0
6723,PHS,47931.387,37482.345,0.0
6723,H2,0.0,0.0,0.0
6724,Li-Ion,0.0,0.0,0.0
6724,CAES,0.0,0.0,0.0
6724,PHS,30289.855,19583.229,4640.2831
6724,H2,0.0,0.0,0.0
6725,Li-Ion,0.0,0.0,0.0
6725,CAES,0.0,0.0,0.0
6725,PHS,55248.438,44751.562,2890.5712
6725,H2,0.0,0.0,0.0
6726,Li-Ion,0.0,0.0,0.0
6726,CAES,0.0,0.0,0.0
6726,PHS,54682.293,45317.707,0.0
6726,H2,0.0,0.0,0.0
6727,Li-Ion,0.0,0.0,0.0
6727,CAES,0.0,0.0,0.0
6727,PHS,22665.935,15689.348,2301.7031
6727,H2,0.0,0.0,0.0
6728,Li-Ion,0.0,0.0,0.0
6728,CAES,0.0,0.0,0.0
6728,PHS,5650.5661,0.0,7298.5419
6728,H2,0.0,0.0,0.0
6729,Li-Ion,0.0,0.0,0.0
6729,CAES,0.0,0.0,0.0
6729,PHS,52494.862,47505.138,0.0
6729,H2,0.0,0.0,0.0
6730,Li-Ion,0.0,0.0,0.0
6730,CAES,0.0,0.0,0.0
6730,PHS,22117.399,17295.806,0.0
6730,H2,0.0,0.0,0.0
6731,Li-Ion,0.0,0.0,0.0
6731,CAES,0.0,0.0,0.0
6731,PHS,4562.5346,0.0,4034.6842
6731,H2,0.0,0.0,0.0
6732,Li-Ion,0.0,0.0,0.0
6732,CAES,0.0,0.0,0.0
6732,PHS,35707.045,31490.812,0.0
6732,H2,0.0,0.0,0.0
6733,Li-Ion,0.0,0.0,0.0
6733,CAES,0.0,0.0,0.0
6733,PHS,8595.8797,4939.3139,2015.8867
6733,H2,0.0,0.0,0.0
6734,Li-Ion,0.0,0.0,0.0
6734,CAES,0.0,0.0,0.0
6734,PHS,2463.671,0.0,4194.5298
6734,H2,0.0,0.0,0.0
6735,Li-Ion,0.0,0.0,0.0
6735,CAES,0.0,0.0,0.0
6735,PHS,1251.911,0.0,5301.6043
6735,H2,0.0,0.0,0.0
6736,Li-Ion,0.0,0.0,0.0
6736,CAES,0.0,0.0,0.0
6736,PHS,5.1445223,0.0,5306.1536
6736,H2,0.0,0.0,0.0
6737,Li-Ion,0.0,0.0,0.0
6737,CAES,0.0,0.0,0.0
6737,PHS,0.0,820.30645,4378.528
6737,H2,0.0,0.0,0.0
6738,Li-Ion,0.0,0.0,0.0
6738,CAES,0.0,0.0,0.0
6738,PHS,0.0,1267.3167,2945.4105
6738,H2,0.0,0.0,0.0
6739,Li-Ion,0.0,0.0,0.0
6739,CAES,0.0,0.0,0.0
6739,PHS,0.0,1268.8125,1510.6016
6739,H2,0.0,0.0,0.0
6740,Li-Ion,0.0,0.0,0.0
6740,CAES,0.0,0.0,0.0
6740,PHS,0.0,1335.8365,0.0
6740,H2,0.0,0.0,0.0
6741,Li-Ion,0.0,0.0,0.0
6741,CAES,0.0,0.0,0.0
6741,PHS,751.93974,588.01687,0.0
6741,H2,0.0,0.0,0.0
6742,Li-Ion,0.0,0.0,0.0
6742,CAES,0.0,0.0,0.0
6742,PHS,2196.7468,0.0,1942.6
6742,H2,0.0,0.0,0.0
6743,Li-Ion,0.0,0.0,0.0
6743,CAES,0.0,0.0,0.0
6743,PHS,8093.8391,3402.1614,5252.7837
6743,H2,0.0,0.0,0.0
6744,Li-Ion,0.0,0.0,0.0
6744,CAES,0.0,0.0,0.0
6744,PHS,53510.058,46489.942,0.0
6744,H2,0.0,0.0,0.0
6745,Li-Ion,0.0,0.0,0.0
6745,CAES,0.0,0.0,0.0
6745,PHS,39928.522,31224.104,0.0
6745,H2,0.0,0.0,0.0
6746,Li-Ion,0.0,0.0,0.0
6746,CAES,0.0,0.0,0.0
6746,PHS,36242.929,26087.859,2549.013
6746,H2,0.0,0.0,0.0
6747,Li-Ion,0.0,0.0,0.0
6747,CAES,0.0,0.0,0.0
6747,PHS,55395.958,44604.042,1096.5742
6747,H2,0.0,0.0,0.0
6748,Li-Ion,0.0,0.0,0.0
6748,CAES,0.0,0.0,0.0
6748,PHS,55572.554,44427.446,0.0
6748,H2,0.0,0.0,0.0
6749,Li-Ion,0.0,0.0,0.0
6749,CAES,0.0,0.0,0.0
6749,PHS,50063.45,39149.618,0.0
6749,H2,0.0,0.0,0.0
6750,Li-Ion,0.0,0.0,0.0
6750,CAES,0.0,0.0,0.0
6750,PHS,44995.973,35186.851,0.0
6750,H2,0.0,0.0,0.0
6751,Li-Ion,0.0,0.0,0.0
6751,CAES,0.0,0.0,0.0
6751,PHS,11234.37,3532.9192,5939.5145
6751,H2,0.0,0.0,0.0
6752,Li-Ion,0.0,0.0,0.0
6752,CAES,0.0,0.0,0.0
6752,PHS,53169.272,46830.728,0.0
6752,H2,0.0,0.0,0.0
6753,Li-Ion,0.0,0.0,0.0
6753,CAES,0.0,0.0,0.0
6753,PHS,5932.0911,0.0,5245.7934
6753,H2,0.0,0.0,0.0
6754,Li-Ion,0.0,0.0,0.0
6754,CAES,0.0,0.0,0.0
6754,PHS,48274.039,42389.194,0.0
6754,H2,0.0,0.0,0.0
6755,Li-Ion,0.0,0.0,0.0
6755,CAES,0.0,0.0,0.0
6755,PHS,26481.497,20708.531,0.0
6755,H2,0.0,0.0,0.0
6756,Li-Ion,0.0,0.0,0.0
6756,CAES,0.0,0.0,0.0
6756,PHS,27194.289,21265.934,0.0
6756,H2,0.0,0.0,0.0
6757,Li-Ion,0.0,0.0,0.0
6757,CAES,0.0,0.0,0.0
6757,PHS,26640.194,20832.632,0.0
6757,H2,0.0,0.0,0.0
6758,Li-Ion,0.0,0.0,0.0
6758,CAES,0.0,0.0,0.0
6758,PHS,24436.627,19109.442,0.0
6758,H2,0.0,0.0,0.0
6759,Li-Ion,0.0,0.0,0.0
6759,CAES,0.0,0.0,0.0
6759,PHS,4333.1159,0.0,3831.8075
6759,H2,0.0,0.0,0.0
6760,Li-Ion,0.0,0.0,0.0
6760,CAES,0.0,0.0,0.0
6760,PHS,31892.714,28328.599,0.0
6760,H2,0.0,0.0,0.0
6761,Li-Ion,0.0,0.0,0.0
6761,CAES,0.0,0.0,0.0
6761,PHS,15726.519,12298.138,0.0
6761,H2,0.0,0.0,0.0
6762,Li-Ion,0.0,0.0,0.0
6762,CAES,0.0,0.0,0.0
6762,PHS,16224.771,12687.771,0.0
6762,H2,0.0,0.0,0.0
6763,Li-Ion,0.0,0.0,0.0
6763,CAES,0.0,0.0,0.0
6763,PHS,2729.9368,0.0,2414.104
6763,H2,0.0,0.0,0.0
6764,Li-Ion,0.0,0.0,0.0
6764,CAES,0.0,0.0,0.0
6764,PHS,20592.684,18238.29,0.0
6764,H2,0.0,0.0,0.0
6765,Li-Ion,0.0,0.0,0.0
6765,CAES,0.0,0.0,0.0
6765,PHS,16497.155,12900.775,0.0
6765,H2,0.0,0.0,0.0
6766,Li-Ion,0.0,0.0,0.0
6766,CAES,0.0,0.0,0.0
6766,PHS,22754.72,17794.191,0.0
6766,H2,0.0,0.0,0.0
6767,Li-Ion,0.0,0.0,0.0
6767,CAES,0.0,0.0,0.0
6767,PHS,19440.563,12307.702,3273.5422
6767,H2,0.0,0.0,0.0
6768,Li-Ion,0.0,0.0,0.0
6768,CAES,0.0,0.0,0.0
6768,PHS,54492.246,45507.754,0.0
6768,H2,0.0,0.0,0.0
6769,Li-Ion,0.0,0.0,0.0
6769,CAES,0.0,0.0,0.0
6769,PHS,46949.029,36714.141,0.0
6769,H2,0.0,0.0,0.0
6770,Li-Ion,0.0,0.0,0.0
6770,CAES,0.0,0.0,0.0
6770,PHS,51021.67,39898.946,0.0
6770,H2,0.0,0.0,0.0
6771,Li-Ion,0.0,0.0,0.0
6771,CAES,0.0,0.0,0.0
6771,PHS,50198.095,38639.281,696.17088
6771,H2,0.0,0.0,0.0
6772,Li-Ion,0.0,0.0,0.0
6772,CAES,0.0,0.0,0.0
6772,PHS,55771.252,44228.748,0.0
6772,H2,0.0,0.0,0.0
6773,Li-Ion,0.0,0.0,0.0
6773,CAES,0.0,0.0,0.0
6773,PHS,42340.887,31086.066,2289.3703
6773,H2,0.0,0.0,0.0
6774,Li-Ion,0.0,0.0,0.0
6774,CAES,0.0,0.0,0.0
6774,PHS,54980.635,45019.365,0.0
6774,H2,0.0,0.0,0.0
6775,Li-Ion,0.0,0.0,0.0
6775,CAES,0.0,0.0,0.0
6775,PHS,35008.968,27377.013,0.0
6775,H2,0.0,0.0,0.0
6776,Li-Ion,0.0,0.0,0.0
6776,CAES,0.0,0.0,0.0
6776,PHS,6518.4216,0.0,5764.29
6776,H2,0.0,0.0,0.0
6777,Li-Ion,0.0,0.0,0.0
6777,CAES,0.0,0.0,0.0
6777,PHS,52004.016,45764.547,0.0
6777,H2,0.0,0.0,0.0
6778,Li-Ion,0.0,0.0,0.0
6778,CAES,0.0,0.0,0.0
6778,PHS,26932.072,21060.88,0.0
6778,H2,0.0,0.0,0.0
6779,Li-Ion,0.0,0.0,0.0
6779,CAES,0.0,0.0,0.0
6779,PHS,5786.7308,0.0,5117.2503
6779,H2,0.0,0.0,0.0
6780,Li-Ion,0.0,0.0,0.0
6780,CAES,0.0,0.0,0.0
6780,PHS,48197.466,42215.642,0.0
6780,H2,0.0,0.0,0.0
6781,Li-Ion,0.0,0.0,0.0
6781,CAES,0.0,0.0,0.0
6781,PHS,6045.9119,0.0,5346.446
6781,H2,0.0,0.0,0.0
6782,Li-Ion,0.0,0.0,0.0
6782,CAES,0.0,0.0,0.0
6782,PHS,46202.676,40858.396,0.0
6782,H2,0.0,0.0,0.0
6783,Li-Ion,0.0,0.0,0.0
6783,CAES,0.0,0.0,0.0
6783,PHS,20537.454,16060.289,0.0
6783,H2,0.0,0.0,0.0
6784,Li-Ion,0.0,0.0,0.0
6784,CAES,0.0,0.0,0.0
6784,PHS,3928.7415,0.0,3474.2161
6784,H2,0.0,0.0,0.0
6785,Li-Ion,0.0,0.0,0.0
6785,CAES,0.0,0.0,0.0
6785,PHS,29934.313,26480.909,0.0
6785,H2,0.0,0.0,0.0
6786,Li-Ion,0.0,0.0,0.0
6786,CAES,0.0,0.0,0.0
6786,PHS,3220.5081,0.0,2847.92
6786,H2,0.0,0.0,0.0
6787,Li-Ion,0.0,0.0,0.0
6787,CAES,0.0,0.0,0.0
6787,PHS,23379.899,20801.518,0.0
6787,H2,0.0,0.0,0.0
6788,Li-Ion,0.0,0.0,0.0
6788,CAES,0.0,0.0,0.0
6788,PHS,2105.9332,0.0,1862.2929
6788,H2,0.0,0.0,0.0
6789,Li-Ion,0.0,0.0,0.0
6789,CAES,0.0,0.0,0.0
6789,PHS,21165.853,18198.537,0.0
6789,H2,0.0,0.0,0.0
6790,Li-Ion,0.0,0.0,0.0
6790,CAES,0.0,0.0,0.0
6790,PHS,21071.8,16478.148,0.0
6790,H2,0.0,0.0,0.0
6791,Li-Ion,0.0,0.0,0.0
6791,CAES,0.0,0.0,0.0
6791,PHS,31402.1,24556.442,0.0
6791,H2,0.0,0.0,0.0
6792,Li-Ion,0.0,0.0,0.0
6792,CAES,0.0,0.0,0.0
6792,PHS,29468.282,20773.162,2568.1505
6792,H2,0.0,0.0,0.0
6793,Li-Ion,0.0,0.0,0.0
6793,CAES,0.0,0.0,0.0
6793,PHS,54842.292,45157.708,0.0
6793,H2,0.0,0.0,0.0
6794,Li-Ion,0.0,0.0,0.0
6794,CAES,0.0,0.0,0.0
6794,PHS,47869.847,37434.22,0.0
6794,H2,0.0,0.0,0.0
6795,Li-Ion,0.0,0.0,0.0
6795,CAES,0.0,0.0,0.0
6795,PHS,51912.955,40595.931,0.0
6795,H2,0.0,0.0,0.0
6796,Li-Ion,0.0,0.0,0.0
6796,CAES,0.0,0.0,0.0
6796,PHS,38500.159,27112.941,3385.9074
6796,H2,0.0,0.0,0.0
6797,Li-Ion,0.0,0.0,0.0
6797,CAES,0.0,0.0,0.0
6797,PHS,55553.52,44446.48,2250.9781
6797,H2,0.0,0.0,0.0
6798,Li-Ion,0.0,0.0,0.0
6798,CAES,0.0,0.0,0.0
6798,PHS,54999.687,45000.313,0.0
6798,H2,0.0,0.0,0.0
6799,Li-Ion,0.0,0.0,0.0
6799,CAES,0.0,0.0,0.0
6799,PHS,36263.712,28358.223,0.0
6799,H2,0.0,0.0,0.0
6800,Li-Ion,0.0,0.0,0.0
6800,CAES,0.0,0.0,0.0
6800,PHS,29648.732,23185.308,0.0
6800,H2,0.0,0.0,0.0
6801,Li-Ion,0.0,0.0,0.0
6801,CAES,0.0,0.0,0.0
6801,PHS,26808.862,20964.53,0.0
6801,H2,0.0,0.0,0.0
6802,Li-Ion,0.0,0.0,0.0
6802,CAES,0.0,0.0,0.0
6802,PHS,26061.147,20379.817,0.0
6802,H2,0.0,0.0,0.0
6803,Li-Ion,0.0,0.0,0.0
6803,CAES,0.0,0.0,0.0
6803,PHS,5253.2698,0.0,4645.5066
6803,H2,0.0,0.0,0.0
6804,Li-Ion,0.0,0.0,0.0
6804,CAES,0.0,0.0,0.0
6804,PHS,43058.891,37780.109,0.0
6804,H2,0.0,0.0,0.0
6805,Li-Ion,0.0,0.0,0.0
6805,CAES,0.0,0.0,0.0
6805,PHS,23630.926,18479.384,0.0
6805,H2,0.0,0.0,0.0
6806,Li-Ion,0.0,0.0,0.0
6806,CAES,0.0,0.0,0.0
6806,PHS,4450.8775,0.0,3935.945
6806,H2,0.0,0.0,0.0
6807,Li-Ion,0.0,0.0,0.0
6807,CAES,0.0,0.0,0.0
6807,PHS,33100.154,29364.907,0.0
6807,H2,0.0,0.0,0.0
6808,Li-Ion,0.0,0.0,0.0
6808,CAES,0.0,0.0,0.0
6808,PHS,14474.743,11319.249,0.0
6808,H2,0.0,0.0,0.0
6809,Li-Ion,0.0,0.0,0.0
6809,CAES,0.0,0.0,0.0
6809,PHS,2408.0379,0.0,2129.4463
6809,H2,0.0,0.0,0.0
6810,Li-Ion,0.0,0.0,0.0
6810,CAES,0.0,0.0,0.0
6810,PHS,21003.902,18308.137,0.0
6810,H2,0.0,0.0,0.0
6811,Li-Ion,0.0,0.0,0.0
6811,CAES,0.0,0.0,0.0
6811,PHS,2376.877,0.0,2101.8905
6811,H2,0.0,0.0,0.0
6812,Li-Ion,0.0,0.0,0.0
6812,CAES,0.0,0.0,0.0
6812,PHS,19461.167,17077.35,0.0
6812,H2,0.0,0.0,0.0
6813,Li-Ion,0.0,0.0,0.0
6813,CAES,0.0,0.0,0.0
6813,PHS,16079.192,12573.928,0.0
6813,H2,0.0,0.0,0.0
6814,Li-Ion,0.0,0.0,0.0
6814,CAES,0.0,0.0,0.0
6814,PHS,21719.032,16984.283,0.0
6814,H2,0.0,0.0,0.0
6815,Li-Ion,0.0,0.0,0.0
6815,CAES,0.0,0.0,0.0
6815,PHS,13694.737,7251.7314,3909.8982
6815,H2,0.0,0.0,0.0
6816,Li-Ion,0.0,0.0,0.0
6816,CAES,0.0,0.0,0.0
6816,PHS,54176.457,45823.543,0.0
6816,H2,0.0,0.0,0.0
6817,Li-Ion,0.0,0.0,0.0
6817,CAES,0.0,0.0,0.0
6817,PHS,37174.027,27517.559,1755.6451
6817,H2,0.0,0.0,0.0
6818,Li-Ion,0.0,0.0,0.0
6818,CAES,0.0,0.0,0.0
6818,PHS,55245.494,44754.506,0.0
6818,H2,0.0,0.0,0.0
6819,Li-Ion,0.0,0.0,0.0
6819,CAES,0.0,0.0,0.0
6819,PHS,51252.799,40079.689,0.0
6819,H2,0.0,0.0,0.0
6820,Li-Ion,0.0,0.0,0.0
6820,CAES,0.0,0.0,0.0
6820,PHS,50010.085,38565.116,613.78061
6820,H2,0.0,0.0,0.0
6821,Li-Ion,0.0,0.0,0.0
6821,CAES,0.0,0.0,0.0
6821,PHS,55812.138,44187.862,0.0
6821,H2,0.0,0.0,0.0
6822,Li-Ion,0.0,0.0,0.0
6822,CAES,0.0,0.0,0.0
6822,PHS,51882.757,40572.316,0.0
6822,H2,0.0,0.0,0.0
6823,Li-Ion,0.0,0.0,0.0
6823,CAES,0.0,0.0,0.0
6823,PHS,47713.803,37312.194,0.0
6823,H2,0.0,0.0,0.0
6824,Li-Ion,0.0,0.0,0.0
6824,CAES,0.0,0.0,0.0
6824,PHS,45138.225,35298.092,0.0
6824,H2,0.0,0.0,0.0
6825,Li-Ion,0.0,0.0,0.0
6825,CAES,0.0,0.0,0.0
6825,PHS,22714.259,14134.75,4102.4198
6825,H2,0.0,0.0,0.0
6826,Li-Ion,0.0,0.0,0.0
6826,CAES,0.0,0.0,0.0
6826,PHS,54080.92,45919.08,0.0
6826,H2,0.0,0.0,0.0
6827,Li-Ion,0.0,0.0,0.0
6827,CAES,0.0,0.0,0.0
6827,PHS,39546.668,30925.494,0.0
6827,H2,0.0,0.0,0.0
6828,Li-Ion,0.0,0.0,0.0
6828,CAES,0.0,0.0,0.0
6828,PHS,40933.32,32009.856,0.0
6828,H2,0.0,0.0,0.0
6829,Li-Ion,0.0,0.0,0.0
6829,CAES,0.0,0.0,0.0
6829,PHS,8643.364,0.0,7643.3928
6829,H2,0.0,0.0,0.0
6830,Li-Ion,0.0,0.0,0.0
6830,CAES,0.0,0.0,0.0
6830,PHS,47681.867,39576.513,5054.5962
6830,H2,0.0,0.0,0.0
6831,Li-Ion,0.0,0.0,0.0
6831,CAES,0.0,0.0,0.0
6831,PHS,53608.407,46391.593,0.0
6831,H2,0.0,0.0,0.0
6832,Li-Ion,0.0,0.0,0.0
6832,CAES,0.0,0.0,0.0
6832,PHS,6463.9495,0.0,5716.1199
6832,H2,0.0,0.0,0.0
6833,Li-Ion,0.0,0.0,0.0
6833,CAES,0.0,0.0,0.0
6833,PHS,49178.073,43512.061,0.0
6833,H2,0.0,0.0,0.0
6834,Li-Ion,0.0,0.0,0.0
6834,CAES,0.0,0.0,0.0
6834,PHS,25604.256,20022.528,0.0
6834,H2,0.0,0.0,0.0
6835,Li-Ion,0.0,0.0,0.0
6835,CAES,0.0,0.0,0.0
6835,PHS,22261.785,17408.715,0.0
6835,H2,0.0,0.0,0.0
6836,Li-Ion,0.0,0.0,0.0
6836,CAES,0.0,0.0,0.0
6836,PHS,4605.5951,0.0,4072.7629
6836,H2,0.0,0.0,0.0
6837,Li-Ion,0.0,0.0,0.0
6837,CAES,0.0,0.0,0.0
6837,PHS,41733.051,36236.821,0.0
6837,H2,0.0,0.0,0.0
6838,Li-Ion,0.0,0.0,0.0
6838,CAES,0.0,0.0,0.0
6838,PHS,29999.126,23459.316,0.0
6838,H2,0.0,0.0,0.0
6839,Li-Ion,0.0,0.0,0.0
6839,CAES,0.0,0.0,0.0
6839,PHS,36276.815,28368.469,0.0
6839,H2,0.0,0.0,0.0
6840,Li-Ion,0.0,0.0,0.0
6840,CAES,0.0,0.0,0.0
6840,PHS,43220.914,33798.755,0.0
6840,H2,0.0,0.0,0.0
6841,Li-Ion,0.0,0.0,0.0
6841,CAES,0.0,0.0,0.0
6841,PHS,44170.541,33638.398,1021.0985
6841,H2,0.0,0.0,0.0
6842,Li-Ion,0.0,0.0,0.0
6842,CAES,0.0,0.0,0.0
6842,PHS,55715.486,44284.514,212.55225
6842,H2,0.0,0.0,0.0
6843,Li-Ion,0.0,0.0,0.0
6843,CAES,0.0,0.0,0.0
6843,PHS,56011.245,43988.755,0.0
6843,H2,0.0,0.0,0.0
6844,Li-Ion,0.0,0.0,0.0
6844,CAES,0.0,0.0,0.0
6844,PHS,56200.385,43799.615,168.59137
6844,H2,0.0,0.0,0.0
6845,Li-Ion,0.0,0.0,0.0
6845,CAES,0.0,0.0,0.0
6845,PHS,56270.685,43729.315,478.84686
6845,H2,0.0,0.0,0.0
6846,Li-Ion,0.0,0.0,0.0
6846,CAES,0.0,0.0,0.0
6846,PHS,56274.795,43725.205,797.38285
6846,H2,0.0,0.0,0.0
6847,Li-Ion,0.0,0.0,0.0
6847,CAES,0.0,0.0,0.0
6847,PHS,55960.584,44039.416,482.74172
6847,H2,0.0,0.0,0.0
6848,Li-Ion,0.0,0.0,0.0
6848,CAES,0.0,0.0,0.0
6848,PHS,52597.752,41558.334,0.0
6848,H2,0.0,0.0,0.0
6849,Li-Ion,0.0,0.0,0.0
6849,CAES,0.0,0.0,0.0
6849,PHS,29085.947,18853.637,4400.7009
6849,H2,0.0,0.0,0.0
6850,Li-Ion,0.0,0.0,0.0
6850,CAES,0.0,0.0,0.0
6850,PHS,54925.699,45074.301,2000.6266
6850,H2,0.0,0.0,0.0
6851,Li-Ion,0.0,0.0,0.0
6851,CAES,0.0,0.0,0.0
6851,PHS,55123.923,44876.077,0.0
6851,H2,0.0,0.0,0.0
6852,Li-Ion,0.0,0.0,0.0
6852,CAES,0.0,0.0,0.0
6852,PHS,40921.33,30440.505,1764.0637
6852,H2,0.0,0.0,0.0
6853,Li-Ion,0.0,0.0,0.0
6853,CAES,0.0,0.0,0.0
6853,PHS,55241.316,44758.684,0.0
6853,H2,0.0,0.0,0.0
6854,Li-Ion,0.0,0.0,0.0
6854,CAES,0.0,0.0,0.0
6854,PHS,34749.674,24832.201,2648.4494
6854,H2,0.0,0.0,0.0
6855,Li-Ion,0.0,0.0,0.0
6855,CAES,0.0,0.0,0.0
6855,PHS,54802.444,45197.556,0.0
6855,H2,0.0,0.0,0.0
6856,Li-Ion,0.0,0.0,0.0
6856,CAES,0.0,0.0,0.0
6856,PHS,38906.818,30425.132,0.0
6856,H2,0.0,0.0,0.0
6857,Li-Ion,0.0,0.0,0.0
6857,CAES,0.0,0.0,0.0
6857,PHS,10913.811,3599.5899,5580.6487
6857,H2,0.0,0.0,0.0
6858,Li-Ion,0.0,0.0,0.0
6858,CAES,0.0,0.0,0.0
6858,PHS,53347.357,46652.643,0.0
6858,H2,0.0,0.0,0.0
6859,Li-Ion,0.0,0.0,0.0
6859,CAES,0.0,0.0,0.0
6859,PHS,26001.899,20333.485,0.0
6859,H2,0.0,0.0,0.0
6860,Li-Ion,0.0,0.0,0.0
6860,CAES,0.0,0.0,0.0
6860,PHS,5116.0465,0.0,4524.159
6860,H2,0.0,0.0,0.0
6861,Li-Ion,0.0,0.0,0.0
6861,CAES,0.0,0.0,0.0
6861,PHS,22105.277,16397.541,5529.2223
6861,H2,0.0,0.0,0.0
6862,Li-Ion,0.0,0.0,0.0
6862,CAES,0.0,0.0,0.0
6862,PHS,53372.877,46627.123,0.0
6862,H2,0.0,0.0,0.0
6863,Li-Ion,0.0,0.0,0.0
6863,CAES,0.0,0.0,0.0
6863,PHS,39392.872,30805.226,0.0
