Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),Gas CC Generation (MW),Power from Storage and Gas CC to Storage (MW)
7345,0.0,0.0,0.0,0.0,30758.742,10540.036999999997
7346,0.0,0.0,0.0,0.0,30758.742,11205.862000000001
7347,0.0,0.0,0.0,0.0,30758.742,11498.335999999996
7348,0.0,0.0,0.0,0.0,30758.742,11502.774000000005
7349,0.0,0.0,0.0,0.0,30758.742,11274.597000000002
7350,0.0,0.0,0.0,0.0,30758.742,10858.570999999996
7351,0.0,0.0,0.0,0.0,30758.742,10226.809000000001
7352,0.0,0.0,0.0,0.0,30758.742,9617.861999999994
7353,0.0,0.0,0.0,0.0,30758.742,9734.61
7354,0.0,0.0,0.0,0.0,30758.742,10169.037
7355,0.0,0.0,0.0,0.0,30758.742,10531.974000000002
7356,0.0,0.0,0.0,0.0,30758.742,10296.000999999997
7357,0.0,0.0,0.0,0.0,30758.742,9914.464
7358,0.0,0.0,0.0,0.0,30758.742,9033.823999999993
7359,0.0,0.0,0.0,0.0,30758.742,8390.733000000004
7360,0.0,0.0,0.0,0.0,30758.742,7433.932900000001
7361,0.0,0.0,0.0,0.0,30758.742,6119.695999999996
7362,0.0,0.0,0.0,0.0,30758.742,4521.399999999998
7363,0.0,0.0,0.0,0.0,30758.742,4194.756
7364,0.0,0.0,0.0,0.0,30758.742,5297.591
7365,0.0,0.0,0.0,0.0,30758.742,5677.707999999999
7366,0.0,0.0,0.0,0.0,30758.742,6183.491999999998
7367,0.0,0.0,0.0,0.0,30758.742,7702.385999999999
7368,0.0,0.0,0.0,0.0,30758.742,9095.755999999994
7369,0.0,0.0,0.0,0.0,30758.742,10296.004
7370,0.0,0.0,0.0,0.0,30758.742,10805.838000000003
7371,0.0,0.0,0.0,0.0,30758.742,11131.679999999993
7372,0.0,0.0,0.0,0.0,30758.742,11122.063999999998
7373,0.0,0.0,0.0,0.0,30758.742,10220.412
7374,0.0,0.0,0.0,0.0,30758.742,8321.127999999997
7375,0.0,0.0,0.0,0.0,30758.742,6015.845999999998
7376,0.0,0.0,0.0,0.0,30758.742,5439.839
7377,0.0,0.0,0.0,0.0,30758.742,5413.253999999997
7378,0.0,0.0,0.0,0.0,30758.742,5826.889000000003
7379,0.0,0.0,0.0,0.0,30758.742,5054.3071
7380,0.0,0.0,0.0,0.0,30758.742,4768.432000000001
7381,0.0,0.0,0.0,0.0,30758.742,4201.772
7382,0.0,0.0,0.0,0.0,30758.742,4152.977999999999
7383,0.0,0.0,0.0,0.0,30758.742,3395.0144
7384,0.0,0.0,0.0,0.0,30758.742,2620.0157
7385,0.0,0.0,0.0,0.0,30758.742,2284.465
7386,0.0,0.0,0.0,0.0,30758.742,826.3304000000003
7387,0.0,0.0,0.0,0.0,30758.742,798.65843
7388,0.0,0.0,0.0,0.0,30758.742,1743.2537
7389,0.0,0.0,0.0,0.0,30758.742,2875.3460000000014
7390,0.0,0.0,0.0,0.0,30758.742,4418.744000000001
7391,0.0,0.0,0.0,0.0,30758.742,6154.529999999999
7392,0.0,0.0,0.0,0.0,30758.742,7948.029000000002
7393,0.0,0.0,0.0,0.0,30758.742,9336.467999999993
7394,0.0,0.0,0.0,0.0,30758.742,10084.179000000004
7395,0.0,0.0,0.0,0.0,30758.742,10566.429999999993
7396,0.0,0.0,0.0,0.0,30758.742,10614.228000000003
7397,0.0,0.0,0.0,0.0,30758.742,10151.193
7398,0.0,0.0,0.0,0.0,30758.742,8535.434999999998
7399,0.0,0.0,0.0,0.0,30758.742,6485.7284
7400,0.0,0.0,0.0,0.0,30758.742,5120.300000000003
7401,0.0,0.0,0.0,0.0,30758.742,4811.047999999999
7402,0.0,0.0,0.0,0.0,30758.742,4822.991000000002
7403,0.0,0.0,0.0,0.0,30758.742,4685.725999999999
7404,0.0,0.0,0.0,0.0,30758.742,4210.825999999999
7405,0.0,0.0,0.0,0.0,30758.742,4245.6614
7406,0.0,0.0,0.0,0.0,30758.742,3304.0989999999983
7407,0.0,0.0,0.0,0.0,30758.742,2784.0776000000005
7408,0.0,0.0,0.0,0.0,30758.742,2133.0293
7409,0.0,0.0,0.0,0.0,30758.742,2108.2298
7410,0.0,0.0,0.0,0.0,30758.742,782.9010000000017
7411,0.0,0.0,0.0,0.0,30758.742,869.75059
7412,0.0,0.0,0.0,0.0,30758.742,1568.6545
7413,0.0,0.0,0.0,0.0,30758.742,2680.795
7414,0.0,0.0,0.0,0.0,30758.742,4023.3705999999993
7415,0.0,0.0,0.0,0.0,30758.742,6071.517999999996
7416,0.0,0.0,0.0,0.0,30758.742,8000.441000000001
7417,0.0,0.0,0.0,0.0,30758.742,9057.168000000005
7418,0.0,0.0,0.0,0.0,30758.742,9678.880999999994
7419,0.0,0.0,0.0,0.0,30758.742,10413.201000000001
7420,0.0,0.0,0.0,0.0,30758.742,10540.178
7421,0.0,0.0,0.0,0.0,30758.742,10085.618000000002
7422,0.0,0.0,0.0,0.0,30758.742,8536.094000000001
7423,0.0,0.0,0.0,0.0,30758.742,6454.378999999997
7424,0.0,0.0,0.0,0.0,30758.742,4906.014999999999
7425,0.0,0.0,0.0,0.0,30758.742,3829.299000000001
7426,0.0,0.0,0.0,0.0,30758.742,3537.0001
7427,0.0,0.0,0.0,0.0,30758.742,4059.8906
7428,0.0,0.0,0.0,0.0,30758.742,3610.9190000000017
7429,0.0,0.0,0.0,0.0,30758.742,3350.0280000000002
7430,0.0,0.0,0.0,0.0,30758.742,3032.4530000000013
7431,0.0,0.0,0.0,0.0,30758.742,2514.4619999999995
7432,0.0,0.0,0.0,0.0,30758.742,2574.9984000000004
7433,0.0,0.0,0.0,0.0,30758.742,2511.3430000000008
7434,0.0,0.0,0.0,0.0,30758.742,970.00566
7435,0.0,0.0,0.0,0.0,30758.742,900.85166
7436,0.0,0.0,0.0,0.0,30758.742,1655.2150000000001
7437,0.0,0.0,0.0,0.0,30758.742,2649.7934000000005
7438,0.0,0.0,0.0,0.0,30758.742,3842.621000000001
7439,0.0,0.0,0.0,0.0,30758.742,5957.475999999999
7440,0.0,0.0,0.0,0.0,30758.742,7899.101999999999
7441,0.0,0.0,0.0,0.0,30758.742,8653.05
7442,0.0,0.0,0.0,0.0,30758.742,9163.918000000005
7443,0.0,0.0,0.0,0.0,30758.742,9731.789000000004
7444,0.0,0.0,0.0,0.0,30758.742,10532.568
7445,0.0,0.0,0.0,0.0,30758.742,9895.150000000001
7446,0.0,0.0,0.0,0.0,30758.742,8498.932
7447,0.0,0.0,0.0,0.0,30758.742,6079.9000000000015
7448,0.0,0.0,0.0,0.0,30758.742,4732.744999999999
7449,0.0,0.0,0.0,0.0,30758.742,3921.0820000000003
7450,0.0,0.0,0.0,0.0,30758.742,3644.294
7451,0.0,0.0,0.0,0.0,30758.742,3624.2481
7452,0.0,0.0,0.0,0.0,30758.742,3464.523000000001
7453,0.0,0.0,0.0,0.0,30758.742,3247.2980000000007
7454,0.0,0.0,0.0,0.0,30758.742,2629.9135
7455,0.0,0.0,0.0,0.0,30758.742,2315.543999999998
7456,0.0,0.0,0.0,0.0,30758.742,2258.1302
7457,0.0,0.0,0.0,0.0,30758.742,2318.5550000000003
7458,0.0,0.0,0.0,0.0,30758.742,761.605
7459,0.0,0.0,0.0,0.0,30758.742,628.4290000000001
7460,0.0,0.0,0.0,0.0,30758.742,1397.6307
7461,0.0,0.0,0.0,0.0,30758.742,2475.1512
7462,0.0,0.0,0.0,0.0,30758.742,3815.261999999999
7463,0.0,0.0,0.0,0.0,30758.742,5796.203000000001
7464,0.0,0.0,0.0,0.0,30758.742,7618.758
7465,0.0,0.0,0.0,0.0,30758.742,8746.805999999997
7466,0.0,0.0,0.0,0.0,30758.742,9518.476000000002
7467,0.0,0.0,0.0,0.0,30758.742,10044.848999999998
7468,0.0,0.0,0.0,0.0,30758.742,10233.380000000005
7469,0.0,0.0,0.0,0.0,30758.742,9827.383999999998
7470,0.0,0.0,0.0,0.0,30758.742,8353.8181
7471,0.0,0.0,0.0,0.0,30758.742,6383.559000000001
7472,0.0,0.0,0.0,0.0,30758.742,4701.494000000006
7473,0.0,0.0,0.0,0.0,30758.742,3844.6573
7474,0.0,0.0,0.0,0.0,30758.742,3193.911
7475,0.0,0.0,0.0,0.0,30758.742,3246.005000000001
7476,0.0,0.0,0.0,0.0,30758.742,3099.110999999999
7477,0.0,0.0,0.0,0.0,30758.742,2518.120500000001
7478,0.0,0.0,0.0,0.0,30758.742,1970.2416000000012
7479,0.0,0.0,0.0,0.0,30758.742,1956.8484
7480,0.0,0.0,0.0,0.0,30758.742,1932.9610000000011
7481,0.0,0.0,0.0,0.0,30758.742,1742.2615000000005
7482,0.0,0.0,0.0,0.0,30758.742,547.3685
7483,0.0,0.0,0.0,0.0,30758.742,1256.0843999999997
7484,0.0,0.0,0.0,0.0,30758.742,2203.5128000000004
7485,0.0,0.0,0.0,0.0,30758.742,3055.200999999999
7486,0.0,0.0,0.0,0.0,30758.742,4067.6510000000017
7487,0.0,0.0,0.0,0.0,30758.742,5853.749500000001
7488,0.0,0.0,0.0,0.0,30758.742,7716.478000000003
7489,0.0,0.0,0.0,0.0,30758.742,8919.663
7490,0.0,0.0,0.0,0.0,30758.742,9845.248000000007
7491,0.0,0.0,0.0,0.0,30758.742,10373.069
7492,0.0,0.0,0.0,0.0,30758.742,10613.021999999997
7493,0.0,0.0,0.0,0.0,30758.742,10598.245000000003
7494,0.0,0.0,0.0,0.0,30758.742,10338.242000000002
7495,0.0,0.0,0.0,0.0,30758.742,9500.301999999996
7496,0.0,0.0,0.0,0.0,30758.742,8100.7670000000035
7497,0.0,0.0,0.0,0.0,30758.742,7243.1104
7498,0.0,0.0,0.0,0.0,30758.742,6777.237999999998
7499,0.0,0.0,0.0,0.0,30758.742,6403.3369999999995
7500,0.0,0.0,0.0,0.0,30758.742,6238.0459999999985
7501,0.0,0.0,0.0,0.0,30758.742,5745.9130000000005
7502,0.0,0.0,0.0,0.0,30758.742,5476.7732
7503,0.0,0.0,0.0,0.0,30758.742,5137.095000000001
7504,0.0,0.0,0.0,0.0,30758.742,4842.845999999998
7505,0.0,0.0,0.0,0.0,30758.742,4564.4979
7506,0.0,0.0,0.0,0.0,30758.742,3158.7322
7507,0.0,0.0,0.0,0.0,30758.742,3756.6657000000014
7508,0.0,0.0,0.0,0.0,30758.742,4573.432000000001
7509,0.0,0.0,0.0,0.0,30758.742,4962.395
7510,0.0,0.0,0.0,0.0,30758.742,5813.1157
7511,0.0,0.0,0.0,0.0,30758.742,7046.477999999999
7512,0.0,0.0,0.0,0.0,30758.742,8661.419999999998
7513,0.0,0.0,0.0,0.0,30758.742,9829.386999999999
7514,0.0,0.0,0.0,0.0,30758.742,10193.733999999997
7515,0.0,0.0,0.0,0.0,30758.742,10351.195999999996
7516,0.0,0.0,0.0,0.0,30758.742,10790.337
7517,0.0,0.0,0.0,0.0,30758.742,10909.540999999997
7518,0.0,0.0,0.0,0.0,30758.742,10843.198000000004
7519,0.0,0.0,0.0,0.0,30758.742,10262.092000000004
7520,0.0,0.0,0.0,0.0,30758.742,8846.708999999999
7521,0.0,0.0,0.0,0.0,30758.742,8504.645999999997
7522,0.0,0.0,0.0,0.0,30758.742,8857.506999999998
7523,0.0,0.0,0.0,0.0,30758.742,9133.608000000004
7524,0.0,0.0,0.0,0.0,30758.742,9089.762999999999
7525,0.0,0.0,0.0,0.0,30758.742,8544.766000000003
7526,0.0,0.0,0.0,0.0,30758.742,7723.334900000001
7527,0.0,0.0,0.0,0.0,30758.742,7032.135999999999
7528,0.0,0.0,0.0,0.0,30758.742,7189.4
7529,0.0,0.0,0.0,0.0,30758.742,6659.457999999999
7530,0.0,0.0,0.0,0.0,30758.742,4952.385000000002
7531,0.0,0.0,0.0,0.0,30758.742,4921.835999999999
7532,0.0,0.0,0.0,0.0,30758.742,5484.769
7533,0.0,0.0,0.0,0.0,30758.742,5998.654999999999
7534,0.0,0.0,0.0,0.0,30758.742,6824.115999999998
7535,0.0,0.0,0.0,0.0,30758.742,8063.4439999999995
7536,0.0,0.0,0.0,0.0,30758.742,8724.672000000006
7537,0.0,0.0,0.0,0.0,30758.742,9504.455999999998
7538,0.0,0.0,0.0,0.0,30758.742,10174.399999999994
7539,0.0,0.0,0.0,0.0,30758.742,10604.904000000002
7540,0.0,0.0,0.0,0.0,30758.742,10735.389000000003
7541,0.0,0.0,0.0,0.0,30758.742,10233.513999999996
7542,0.0,0.0,0.0,0.0,30758.742,10022.118999999999
7543,0.0,0.0,0.0,0.0,30758.742,8630.970000000005
7544,0.0,0.0,0.0,0.0,30758.742,7239.170000000002
7545,0.0,0.0,0.0,0.0,30758.742,5837.0955
7546,0.0,0.0,0.0,0.0,30758.742,5845.644
7547,0.0,0.0,0.0,0.0,30758.742,5653.3409
7548,0.0,0.0,0.0,0.0,30758.742,4991.889999999999
7549,0.0,0.0,0.0,0.0,30758.742,4971.755000000001
7550,0.0,0.0,0.0,0.0,30758.742,4575.9857
7551,0.0,0.0,0.0,0.0,30758.742,4073.1759999999995
7552,0.0,0.0,0.0,0.0,30758.742,3705.675000000001
7553,0.0,0.0,0.0,0.0,30758.742,3458.349
7554,0.0,0.0,0.0,0.0,30758.742,1276.9757
7555,0.0,0.0,0.0,0.0,30758.742,1999.1899
7556,0.0,0.0,0.0,0.0,30758.742,2986.803
7557,0.0,0.0,0.0,0.0,30758.742,3874.133
7558,0.0,0.0,0.0,0.0,30758.742,4996.631000000001
7559,0.0,0.0,0.0,0.0,30758.742,6907.021500000001
7560,0.0,0.0,0.0,0.0,30758.742,8312.504
7561,0.0,0.0,0.0,0.0,30758.742,9605.746
7562,0.0,0.0,0.0,0.0,30758.742,10465.953999999998
7563,0.0,0.0,0.0,0.0,30758.742,10964.597999999998
7564,0.0,0.0,0.0,0.0,30758.742,11157.890000000003
7565,0.0,0.0,0.0,0.0,30758.742,10624.258000000002
7566,0.0,0.0,0.0,0.0,30758.742,9357.380000000005
7567,0.0,0.0,0.0,0.0,30758.742,7271.242999999999
7568,0.0,0.0,0.0,0.0,30758.742,5640.2249
7569,0.0,0.0,0.0,0.0,30758.742,4672.504999999997
7570,0.0,0.0,0.0,0.0,30758.742,4225.803999999998
7571,0.0,0.0,0.0,0.0,30758.742,4320.606000000002
7572,0.0,0.0,0.0,0.0,30758.742,4105.1212
7573,0.0,0.0,0.0,0.0,30758.742,3488.5030000000006
7574,0.0,0.0,0.0,0.0,30758.742,2517.2429999999986
7575,0.0,0.0,0.0,0.0,30758.742,2688.3430000000008
7576,0.0,0.0,0.0,0.0,30758.742,3186.8960000000006
7577,0.0,0.0,0.0,0.0,30758.742,2978.2415
7578,0.0,0.0,0.0,0.0,30758.742,1447.2059999999983
7579,0.0,0.0,0.0,0.0,30758.742,2098.0221
7580,0.0,0.0,0.0,0.0,30758.742,3015.6059999999998
7581,0.0,0.0,0.0,0.0,30758.742,3913.164999999999
7582,0.0,0.0,0.0,0.0,30758.742,4952.120000000003
7583,0.0,0.0,0.0,0.0,30758.742,6855.625799999999
7584,0.0,0.0,0.0,0.0,30758.742,8071.127999999997
7585,0.0,0.0,0.0,0.0,30758.742,8898.732
7586,0.0,0.0,0.0,0.0,30758.742,9578.614000000001
7587,0.0,0.0,0.0,0.0,30758.742,10144.0
7588,0.0,0.0,0.0,0.0,30758.742,10343.835
7589,0.0,0.0,0.0,0.0,30758.742,10037.470000000001
7590,0.0,0.0,0.0,0.0,30758.742,8812.8683
7591,0.0,0.0,0.0,0.0,30758.742,6953.869999999995
7592,0.0,0.0,0.0,0.0,30758.742,5525.5504
7593,0.0,0.0,0.0,0.0,30758.742,4569.959999999999
7594,0.0,0.0,0.0,0.0,30758.742,4877.233
7595,0.0,0.0,0.0,0.0,30758.742,5051.3319999999985
7596,0.0,0.0,0.0,0.0,30758.742,4178.243
7597,0.0,0.0,0.0,0.0,30758.742,3783.6690000000017
7598,0.0,0.0,0.0,0.0,30758.742,3028.7430000000004
7599,0.0,0.0,0.0,0.0,30758.742,3254.9109
7600,0.0,0.0,0.0,0.0,30758.742,3911.3369999999995
7601,0.0,0.0,0.0,0.0,30758.742,3669.7498
7602,0.0,0.0,0.0,0.0,30758.742,1907.0920000000006
7603,0.0,0.0,0.0,0.0,30758.742,2213.985600000001
7604,0.0,0.0,0.0,0.0,30758.742,3012.5178
7605,0.0,0.0,0.0,0.0,30758.742,3823.9619999999995
7606,0.0,0.0,0.0,0.0,30758.742,5079.808000000001
7607,0.0,0.0,0.0,0.0,30758.742,6846.540999999997
7608,0.0,0.0,0.0,0.0,30758.742,8033.860000000004
7609,0.0,0.0,0.0,0.0,30758.742,8888.068
7610,0.0,0.0,0.0,0.0,30758.742,10065.277999999998
7611,0.0,0.0,0.0,0.0,30758.742,10026.418000000005
7612,0.0,0.0,0.0,0.0,30758.742,10190.286999999997
7613,0.0,0.0,0.0,0.0,30758.742,9747.429999999993
7614,0.0,0.0,0.0,0.0,30758.742,9100.220000000001
7615,0.0,0.0,0.0,0.0,30758.742,7244.797999999995
7616,0.0,0.0,0.0,0.0,30758.742,5773.981
7617,0.0,0.0,0.0,0.0,30758.742,5292.181
7618,0.0,0.0,0.0,0.0,30758.742,5650.021000000001
7619,0.0,0.0,0.0,0.0,30758.742,5801.330000000002
7620,0.0,0.0,0.0,0.0,30758.742,4841.799999999999
7621,0.0,0.0,0.0,0.0,30758.742,4658.344000000001
7622,0.0,0.0,0.0,0.0,30758.742,4612.977999999999
7623,0.0,0.0,0.0,0.0,30758.742,4199.4522
7624,0.0,0.0,0.0,0.0,30758.742,4276.005000000001
7625,0.0,0.0,0.0,0.0,30758.742,3735.549000000001
7626,0.0,0.0,0.0,0.0,30758.742,1875.8008
7627,0.0,0.0,0.0,0.0,30758.742,2077.9789999999994
7628,0.0,0.0,0.0,0.0,30758.742,2938.4051
7629,0.0,0.0,0.0,0.0,30758.742,3782.0
7630,0.0,0.0,0.0,0.0,30758.742,5080.4684
7631,0.0,0.0,0.0,0.0,30758.742,6899.789999999994
7632,0.0,0.0,0.0,0.0,30758.742,8279.382999999998
7633,0.0,0.0,0.0,0.0,30758.742,9006.002
7634,0.0,0.0,0.0,0.0,30758.742,9200.648000000001
7635,0.0,0.0,0.0,0.0,30758.742,9166.155000000002
7636,0.0,0.0,0.0,0.0,30758.742,9428.464000000007
7637,0.0,0.0,0.0,0.0,30758.742,9396.373
7638,0.0,0.0,0.0,0.0,30758.742,9175.251000000002
7639,0.0,0.0,0.0,0.0,30758.742,7165.296000000002
7640,0.0,0.0,0.0,0.0,30758.742,5746.539000000001
7641,0.0,0.0,0.0,0.0,30758.742,4950.5008
7642,0.0,0.0,0.0,0.0,30758.742,5221.9497
7643,0.0,0.0,0.0,0.0,30758.742,5595.490000000005
7644,0.0,0.0,0.0,0.0,30758.742,5015.616000000002
7645,0.0,0.0,0.0,0.0,30758.742,4827.120592
7646,0.0,0.0,0.0,0.0,30758.742,4196.5961
7647,0.0,0.0,0.0,0.0,30758.742,4336.551999999996
7648,0.0,0.0,0.0,0.0,30758.742,4678.571
7649,0.0,0.0,0.0,0.0,30758.742,4450.4468
7650,0.0,0.0,0.0,0.0,30758.742,2546.6899999999987
7651,0.0,0.0,0.0,0.0,30758.742,3000.6749999999993
7652,0.0,0.0,0.0,0.0,30758.742,3623.6550000000007
7653,0.0,0.0,0.0,0.0,30758.742,4297.9636
7654,0.0,0.0,0.0,0.0,30758.742,5429.955999999998
7655,0.0,0.0,0.0,0.0,30758.742,6835.079
7656,0.0,0.0,0.0,0.0,30758.742,8562.436000000002
7657,0.0,0.0,0.0,0.0,30758.742,9243.085999999996
7658,0.0,0.0,0.0,0.0,30758.742,9420.932
7659,0.0,0.0,0.0,0.0,30758.742,10137.610999999997
7660,0.0,0.0,0.0,0.0,30758.742,10555.302000000003
7661,0.0,0.0,0.0,0.0,30758.742,10602.537
7662,0.0,0.0,0.0,0.0,30758.742,10263.104000000007
7663,0.0,0.0,0.0,0.0,30758.742,9647.466
7664,0.0,0.0,0.0,0.0,30758.742,8587.196999999998
7665,0.0,0.0,0.0,0.0,30758.742,8122.995999999999
7666,0.0,0.0,0.0,0.0,30758.742,8355.78
7667,0.0,0.0,0.0,0.0,30758.742,8599.384000000005
7668,0.0,0.0,0.0,0.0,30758.742,8694.283999999996
7669,0.0,0.0,0.0,0.0,30758.742,8404.744000000002
7670,0.0,0.0,0.0,0.0,30758.742,7855.419
7671,0.0,0.0,0.0,0.0,30758.742,6754.285999999993
7672,0.0,0.0,0.0,0.0,30758.742,6655.37028
7673,0.0,0.0,0.0,0.0,30758.742,6454.2119999999995
7674,0.0,0.0,0.0,0.0,30758.742,4739.422000000002
7675,0.0,0.0,0.0,0.0,30758.742,4999.044000000002
7676,0.0,0.0,0.0,0.0,30758.742,5728.5493
7677,0.0,0.0,0.0,0.0,30758.742,6246.559000000001
7678,0.0,0.0,0.0,0.0,30758.742,6821.280999999999
7679,0.0,0.0,0.0,0.0,30758.742,8004.459000000003
7680,0.0,0.0,0.0,0.0,30758.742,9085.811999999998
7681,0.0,0.0,0.0,0.0,30758.742,10190.622000000003
7682,0.0,0.0,0.0,0.0,30758.742,10387.033000000003
7683,0.0,0.0,0.0,0.0,30758.742,10851.125
7684,0.0,0.0,0.0,0.0,30758.742,11190.448000000004
7685,0.0,0.0,0.0,0.0,30758.742,11278.943
7686,0.0,0.0,0.0,0.0,30758.742,11024.778999999999
7687,0.0,0.0,0.0,0.0,30758.742,10420.538
7688,0.0,0.0,0.0,0.0,30758.742,9517.127
7689,0.0,0.0,0.0,0.0,30758.742,9170.288
7690,0.0,0.0,0.0,0.0,30758.742,9337.6187
7691,0.0,0.0,0.0,0.0,30758.742,9137.236000000004
7692,0.0,0.0,0.0,0.0,30758.742,8768.728000000003
7693,0.0,0.0,0.0,0.0,30758.742,8039.4419999999955
7694,0.0,0.0,0.0,0.0,30758.742,7067.467000000001
7695,0.0,0.0,0.0,0.0,30758.742,5641.991999999998
7696,0.0,0.0,0.0,0.0,30758.742,5238.472999999998
7697,0.0,0.0,0.0,0.0,30758.742,5151.998
7698,0.0,0.0,0.0,0.0,30758.742,3402.1791
7699,0.0,0.0,0.0,0.0,30758.742,3651.702000000001
7700,0.0,0.0,0.0,0.0,30758.742,4503.782
7701,0.0,0.0,0.0,0.0,30758.742,5402.875
7702,0.0,0.0,0.0,0.0,30758.742,6343.7040000000015
7703,0.0,0.0,0.0,0.0,30758.742,8180.675000000003
7704,0.0,0.0,0.0,0.0,30758.742,9645.659
7705,0.0,0.0,0.0,0.0,30758.742,10681.219999999998
7706,0.0,0.0,0.0,0.0,30758.742,10754.717999999993
7707,0.0,0.0,0.0,0.0,30758.742,11041.667000000001
7708,0.0,0.0,0.0,0.0,30758.742,11246.038
7709,0.0,0.0,0.0,0.0,30758.742,10605.811399999999
7710,0.0,0.0,0.0,0.0,30758.742,8861.508000000002
7711,0.0,0.0,0.0,0.0,30758.742,7077.088000000003
7712,0.0,0.0,0.0,0.0,30758.742,5456.6678
7713,0.0,0.0,0.0,0.0,30758.742,5031.524999999994
7714,0.0,0.0,0.0,0.0,30758.742,4502.222
7715,0.0,0.0,0.0,0.0,30758.742,4220.91096
7716,0.0,0.0,0.0,0.0,30758.742,3937.1551
7717,0.0,0.0,0.0,0.0,30758.742,3365.8761
7718,0.0,0.0,0.0,0.0,30758.742,2168.1340000000055
7719,0.0,0.0,0.0,0.0,30758.742,1338.7441000000008
7720,0.0,0.0,0.0,0.0,30758.742,1500.6728999999996
7721,0.0,0.0,0.0,0.0,30758.742,1410.3226000000004
7722,0.0,0.0,0.0,0.0,30758.742,226.17226
7723,0.0,0.0,0.0,0.0,30758.742,892.0613999999996
7724,0.0,0.0,0.0,0.0,30758.742,1941.9014000000006
7725,0.0,0.0,0.0,0.0,30758.742,3041.005000000001
7726,0.0,0.0,0.0,0.0,30758.742,4495.347
7727,0.0,0.0,0.0,0.0,30758.742,6496.0541
7728,0.0,0.0,0.0,0.0,30758.742,8312.086000000003
7729,0.0,0.0,0.0,0.0,30758.742,9440.422000000006
7730,0.0,0.0,0.0,0.0,30758.742,10139.434000000001
7731,0.0,0.0,0.0,0.0,30758.742,10635.709000000003
7732,0.0,0.0,0.0,0.0,30758.742,10842.800000000003
7733,0.0,0.0,0.0,0.0,30758.742,10627.231
7734,0.0,0.0,0.0,0.0,30758.742,9058.427000000003
7735,0.0,0.0,0.0,0.0,30758.742,6214.339
7736,0.0,0.0,0.0,0.0,30758.742,4960.712000000003
7737,0.0,0.0,0.0,0.0,30758.742,4596.3956
7738,0.0,0.0,0.0,0.0,30758.742,4442.113999999998
7739,0.0,0.0,0.0,0.0,30758.742,4444.5909999999985
7740,0.0,0.0,0.0,0.0,30758.742,4253.6958
7741,0.0,0.0,0.0,0.0,30758.742,3828.441999999999
7742,0.0,0.0,0.0,0.0,30758.742,3425.2572
7743,0.0,0.0,0.0,0.0,30758.742,3333.4433
7744,0.0,0.0,0.0,0.0,30758.742,3370.1299999999974
7745,0.0,0.0,0.0,0.0,30758.742,3048.425000000001
7746,0.0,0.0,0.0,0.0,30758.742,1391.2626
7747,0.0,0.0,0.0,0.0,30758.742,1539.8050000000003
7748,0.0,0.0,0.0,0.0,30758.742,2161.5721000000012
7749,0.0,0.0,0.0,0.0,30758.742,3079.5380000000005
7750,0.0,0.0,0.0,0.0,30758.742,4606.4082
7751,0.0,0.0,0.0,0.0,30758.742,6607.516000000003
7752,0.0,0.0,0.0,0.0,30758.742,8317.164
7753,0.0,0.0,0.0,0.0,30758.742,9470.258999999998
7754,0.0,0.0,0.0,0.0,30758.742,10105.775000000001
7755,0.0,0.0,0.0,0.0,30758.742,10504.218999999997
7756,0.0,0.0,0.0,0.0,30758.742,10831.255999999994
7757,0.0,0.0,0.0,0.0,30758.742,10536.767
7758,0.0,0.0,0.0,0.0,30758.742,9021.185000000001
7759,0.0,0.0,0.0,0.0,30758.742,6349.664000000001
7760,0.0,0.0,0.0,0.0,30758.742,5001.114999999998
7761,0.0,0.0,0.0,0.0,30758.742,4551.421999999999
7762,0.0,0.0,0.0,0.0,30758.742,4693.195
7763,0.0,0.0,0.0,0.0,30758.742,4711.600999999999
7764,0.0,0.0,0.0,0.0,30758.742,4608.3194
7765,0.0,0.0,0.0,0.0,30758.742,4597.0114
7766,0.0,0.0,0.0,0.0,30758.742,3848.226999999999
7767,0.0,0.0,0.0,0.0,30758.742,3648.7570000000014
7768,0.0,0.0,0.0,0.0,30758.742,4014.607
7769,0.0,0.0,0.0,0.0,30758.742,3486.4719999999998
7770,0.0,0.0,0.0,0.0,30758.742,1705.0866
7771,0.0,0.0,0.0,0.0,30758.742,1699.9560000000001
7772,0.0,0.0,0.0,0.0,30758.742,2440.3671
7773,0.0,0.0,0.0,0.0,30758.742,3199.1359999999986
7774,0.0,0.0,0.0,0.0,30758.742,4239.9081
7775,0.0,0.0,0.0,0.0,30758.742,6318.933000000001
7776,0.0,0.0,0.0,0.0,30758.742,8297.351999999999
7777,0.0,0.0,0.0,0.0,30758.742,9284.801999999996
7778,0.0,0.0,0.0,0.0,30758.742,9868.658000000003
7779,0.0,0.0,0.0,0.0,30758.742,10261.181000000004
7780,0.0,0.0,0.0,0.0,30758.742,10406.529000000002
7781,0.0,0.0,0.0,0.0,30758.742,10091.219000000005
7782,0.0,0.0,0.0,0.0,30758.742,8970.057999999997
7783,0.0,0.0,0.0,0.0,30758.742,6484.4021
7784,0.0,0.0,0.0,0.0,30758.742,5211.055
7785,0.0,0.0,0.0,0.0,30758.742,5200.672000000002
7786,0.0,0.0,0.0,0.0,30758.742,5361.225000000002
7787,0.0,0.0,0.0,0.0,30758.742,5703.108
7788,0.0,0.0,0.0,0.0,30758.742,5928.1975
